CPI Value,Notes,US,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,
224.9,Apr-11,$7.25,$7.75,$7.25,$7.25,$7.35,$8.00,$7.36,$8.25,$8.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.35,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.55,$7.25,$7.40,$7.25,$8.50,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.15,$8.67,$7.25,$7.25,$7.25,
224.9,May-11,$7.25,$7.75,$7.25,$7.25,$7.35,$8.00,$7.36,$8.25,$8.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.35,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.55,$7.25,$7.40,$7.25,$8.50,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.15,$8.67,$7.25,$7.25,$7.25,
224.9,Jun-11,$7.25,$7.75,$7.25,$7.25,$7.35,$8.00,$7.36,$8.25,$8.25,$7.25,$7.31,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.35,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.55,$7.25,$7.40,$7.25,$8.50,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.15,$8.67,$7.25,$7.25,$7.25,
224.9,Jul-11,$7.25,$7.75,$7.25,$7.25,$7.35,$8.00,$7.36,$8.25,$8.25,$7.25,$7.31,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.35,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.40,$7.25,$8.50,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.15,$8.67,$7.25,$7.25,$7.25,
224.9,Aug-11,$7.25,$7.75,$7.25,$7.25,$7.35,$8.00,$7.36,$8.25,$8.25,$7.25,$7.31,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.35,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.40,$7.25,$8.50,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.15,$8.67,$7.25,$7.25,$7.25,
224.9,Sep-11,$7.25,$7.75,$7.25,$7.25,$7.35,$8.00,$7.36,$8.25,$8.25,$7.25,$7.31,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.35,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.40,$7.25,$8.50,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.15,$8.67,$7.25,$7.25,$7.25,
224.9,Oct-11,$7.25,$7.75,$7.25,$7.25,$7.35,$8.00,$7.36,$8.25,$8.25,$7.25,$7.31,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.35,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.40,$7.25,$8.50,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.15,$8.67,$7.25,$7.25,$7.25,
224.9,Nov-11,$7.25,$7.75,$7.25,$7.25,$7.35,$8.00,$7.36,$8.25,$8.25,$7.25,$7.31,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.35,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.40,$7.25,$8.50,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.15,$8.67,$7.25,$7.25,$7.25,
224.9,Dec-11,$7.25,$7.75,$7.25,$7.25,$7.35,$8.00,$7.36,$8.25,$8.25,$7.25,$7.31,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.35,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.40,$7.25,$8.50,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.15,$8.67,$7.25,$7.25,$7.25,
229.6,Jan-12,$7.25,$7.75,$7.25,$7.25,$7.65,$8.00,$7.64,$8.25,$8.25,$7.25,$7.67,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.65,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.70,$7.25,$8.80,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.46,$9.04,$7.25,$7.25,$7.25,
229.6,Feb-12,$7.25,$7.75,$7.25,$7.25,$7.65,$8.00,$7.64,$8.25,$8.25,$7.25,$7.67,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.65,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.70,$7.25,$8.80,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.46,$9.04,$7.25,$7.25,$7.25,
229.6,Mar-12,$7.25,$7.75,$7.25,$7.25,$7.65,$8.00,$7.64,$8.25,$8.25,$7.25,$7.67,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.65,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.70,$7.25,$8.80,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.46,$9.04,$7.25,$7.25,$7.25,
229.6,Apr-12,$7.25,$7.75,$7.25,$7.25,$7.65,$8.00,$7.64,$8.25,$8.25,$7.25,$7.67,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.65,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.70,$7.25,$8.80,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.46,$9.04,$7.25,$7.25,$7.25,
229.6,May-12,$7.25,$7.75,$7.25,$7.25,$7.65,$8.00,$7.64,$8.25,$8.25,$7.25,$7.67,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.65,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.70,$7.25,$8.80,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.46,$9.04,$7.25,$7.25,$7.25,
229.6,Jun-12,$7.25,$7.75,$7.25,$7.25,$7.65,$8.00,$7.64,$8.25,$8.25,$7.25,$7.67,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.65,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.70,$7.25,$8.80,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.46,$9.04,$7.25,$7.25,$7.25,
229.6,Jul-12,$7.25,$7.75,$7.25,$7.25,$7.65,$8.00,$7.64,$8.25,$8.25,$7.25,$7.67,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.65,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.70,$7.25,$8.80,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.46,$9.04,$7.25,$7.25,$7.25,
229.6,Aug-12,$7.25,$7.75,$7.25,$7.25,$7.65,$8.00,$7.64,$8.25,$8.25,$7.25,$7.67,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.65,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.70,$7.25,$8.80,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.46,$9.04,$7.25,$7.25,$7.25,
229.6,Sep-12,$7.25,$7.75,$7.25,$7.25,$7.65,$8.00,$7.64,$8.25,$8.25,$7.25,$7.67,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.65,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.70,$7.25,$8.80,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.46,$9.04,$7.25,$7.25,$7.25,
229.6,Oct-12,$7.25,$7.75,$7.25,$7.25,$7.65,$8.00,$7.64,$8.25,$8.25,$7.25,$7.67,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.65,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.70,$7.25,$8.80,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.46,$9.04,$7.25,$7.25,$7.25,
229.6,Nov-12,$7.25,$7.75,$7.25,$7.25,$7.65,$8.00,$7.64,$8.25,$8.25,$7.25,$7.67,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.65,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.70,$7.25,$8.80,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.46,$9.04,$7.25,$7.25,$7.25,
229.6,Dec-12,$7.25,$7.75,$7.25,$7.25,$7.65,$8.00,$7.64,$8.25,$8.25,$7.25,$7.67,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.65,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.70,$7.25,$8.80,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.46,$9.04,$7.25,$7.25,$7.25,
233.0,Jan-13,$7.25,$7.75,$7.25,$7.25,$7.80,$8.00,$7.78,$8.25,$8.25,$7.25,$7.79,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.35,$7.25,$7.80,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.85,$7.25,$8.95,$7.25,$7.75,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.60,$9.19,$7.25,$7.25,$7.25,
233.0,Feb-13,$7.25,$7.75,$7.25,$7.25,$7.80,$8.00,$7.78,$8.25,$8.25,$7.25,$7.79,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.35,$7.25,$7.80,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.85,$7.25,$8.95,$7.25,$7.75,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.60,$9.19,$7.25,$7.25,$7.25,
233.0,Mar-13,$7.25,$7.75,$7.25,$7.25,$7.80,$8.00,$7.78,$8.25,$8.25,$7.25,$7.79,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.35,$7.25,$7.80,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.85,$7.25,$8.95,$7.25,$7.75,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.60,$9.19,$7.25,$7.25,$7.25,
233.0,Apr-13,$7.25,$7.75,$7.25,$7.25,$7.80,$8.00,$7.78,$8.25,$8.25,$7.25,$7.79,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.35,$7.25,$7.80,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.85,$7.25,$8.95,$7.25,$7.75,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.60,$9.19,$7.25,$7.25,$7.25,
233.0,May-13,$7.25,$7.75,$7.25,$7.25,$7.80,$8.00,$7.78,$8.25,$8.25,$7.25,$7.79,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.35,$7.25,$7.80,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.85,$7.25,$8.95,$7.25,$7.75,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.60,$9.19,$7.25,$7.25,$7.25,
233.0,Jun-13,$7.25,$7.75,$7.25,$7.25,$7.80,$8.00,$7.78,$8.25,$8.25,$7.25,$7.79,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.35,$7.25,$7.80,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.85,$7.25,$8.95,$7.25,$7.75,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.60,$9.19,$7.25,$7.25,$7.25,
233.0,Jul-13,$7.25,$7.75,$7.25,$7.25,$7.80,$8.00,$7.78,$8.25,$8.25,$7.25,$7.79,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.35,$7.25,$7.80,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.85,$7.25,$8.95,$7.25,$7.75,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.60,$9.19,$7.25,$7.25,$7.25,
233.0,Aug-13,$7.25,$7.75,$7.25,$7.25,$7.80,$8.00,$7.78,$8.25,$8.25,$7.25,$7.79,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.35,$7.25,$7.80,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.85,$7.25,$8.95,$7.25,$7.75,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.60,$9.19,$7.25,$7.25,$7.25,
233.0,Sep-13,$7.25,$7.75,$7.25,$7.25,$7.80,$8.00,$7.78,$8.25,$8.25,$7.25,$7.79,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.35,$7.25,$7.80,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.85,$7.25,$8.95,$7.25,$7.75,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.60,$9.19,$7.25,$7.25,$7.25,
233.0,Oct-13,$7.25,$7.75,$7.25,$7.25,$7.80,$8.00,$7.78,$8.25,$8.25,$7.25,$7.79,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.35,$7.25,$7.80,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.85,$7.25,$8.95,$7.25,$7.75,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.60,$9.19,$7.25,$7.25,$7.25,
233.0,Nov-13,$7.25,$7.75,$7.25,$7.25,$7.80,$8.00,$7.78,$8.25,$8.25,$7.25,$7.79,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.35,$7.25,$7.80,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.85,$7.25,$8.95,$7.25,$7.75,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.60,$9.19,$7.25,$7.25,$7.25,
233.0,Dec-13,$7.25,$7.75,$7.25,$7.25,$7.80,$8.00,$7.78,$8.25,$8.25,$7.25,$7.79,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.35,$7.25,$7.80,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$8.25,$7.25,$7.85,$7.25,$8.95,$7.25,$7.75,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.60,$9.19,$7.25,$7.25,$7.25,
236.7,Jan-14,$7.25,$7.75,$7.25,$7.25,$7.90,$8.00,$8.00,$8.70,$8.25,$7.25,$7.93,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.50,$7.25,$7.90,$7.25,$7.25,$7.25,$7.25,$8.25,$7.50,$8.25,$8.00,$7.95,$7.25,$9.10,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.73,$9.32,$7.25,$7.25,$7.25,
236.7,Feb-14,$7.25,$7.75,$7.25,$7.25,$7.90,$8.00,$8.00,$8.70,$8.25,$7.25,$7.93,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.50,$7.25,$7.90,$7.25,$7.25,$7.25,$7.25,$8.25,$7.50,$8.25,$8.00,$7.95,$7.25,$9.10,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.73,$9.32,$7.25,$7.25,$7.25,
236.7,Mar-14,$7.25,$7.75,$7.25,$7.25,$7.90,$8.00,$8.00,$8.70,$8.25,$7.25,$7.93,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.50,$7.25,$7.90,$7.25,$7.25,$7.25,$7.25,$8.25,$7.50,$8.25,$8.00,$7.95,$7.25,$9.10,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.73,$9.32,$7.25,$7.25,$7.25,
236.7,Apr-14,$7.25,$7.75,$7.25,$7.25,$7.90,$8.00,$8.00,$8.70,$8.25,$7.25,$7.93,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.50,$7.25,$7.90,$7.25,$7.25,$7.25,$7.25,$8.25,$7.50,$8.25,$8.00,$7.95,$7.25,$9.10,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.73,$9.32,$7.25,$7.25,$7.25,
236.7,May-14,$7.25,$7.75,$7.25,$7.25,$7.90,$8.00,$8.00,$8.70,$8.25,$7.25,$7.93,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.50,$7.25,$7.90,$7.25,$7.25,$7.25,$7.25,$8.25,$7.50,$8.25,$8.00,$7.95,$7.25,$9.10,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.73,$9.32,$7.25,$7.25,$7.25,
236.7,Jun-14,$7.25,$7.75,$7.25,$7.25,$7.90,$8.00,$8.00,$8.70,$8.25,$7.75,$7.93,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.50,$7.25,$7.90,$7.25,$7.25,$7.25,$7.25,$8.25,$7.50,$8.25,$8.00,$7.95,$7.25,$9.10,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.73,$9.32,$7.25,$7.25,$7.25,
236.7,Jul-14,$7.25,$7.75,$7.25,$7.25,$7.90,$9.00,$8.00,$8.70,$9.50,$7.75,$7.93,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.50,$7.25,$7.90,$7.25,$7.25,$7.25,$7.25,$8.25,$7.50,$8.25,$8.00,$7.95,$7.25,$9.10,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.73,$9.32,$7.25,$7.25,$7.25,
236.7,Aug-14,$7.25,$7.75,$7.25,$7.25,$7.90,$9.00,$8.00,$8.70,$9.50,$7.75,$7.93,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$8.00,$7.50,$7.25,$7.90,$7.25,$7.25,$7.25,$7.25,$8.25,$7.50,$8.25,$8.00,$7.95,$7.25,$9.10,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.73,$9.32,$7.25,$7.25,$7.25,
236.7,Sep-14,$7.25,$7.75,$7.25,$7.25,$7.90,$9.00,$8.00,$8.70,$9.50,$7.75,$7.93,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$8.15,$8.00,$7.50,$7.25,$7.90,$7.25,$7.25,$7.25,$7.25,$8.25,$7.50,$8.25,$8.00,$7.95,$7.25,$9.10,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.73,$9.32,$7.25,$7.25,$7.25,
236.7,Oct-14,$7.25,$7.75,$7.25,$7.25,$7.90,$9.00,$8.00,$8.70,$9.50,$7.75,$7.93,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$8.15,$8.00,$7.50,$7.25,$7.90,$7.25,$7.25,$7.25,$7.25,$8.25,$7.50,$8.25,$8.00,$7.95,$7.25,$9.10,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.73,$9.32,$7.25,$7.25,$7.25,
236.7,Nov-14,$7.25,$7.75,$7.25,$7.25,$7.90,$9.00,$8.00,$8.70,$9.50,$7.75,$7.93,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$8.15,$8.00,$7.50,$7.25,$7.90,$7.25,$7.25,$7.25,$7.25,$8.25,$7.50,$8.25,$8.00,$7.95,$7.25,$9.10,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.73,$9.32,$7.25,$7.25,$7.25,
236.7,Dec-14,$7.25,$7.75,$7.25,$7.25,$7.90,$9.00,$8.00,$8.70,$9.50,$7.75,$7.93,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$8.15,$8.00,$7.50,$7.25,$7.90,$7.25,$7.25,$7.25,$7.25,$8.25,$7.50,$8.25,$8.00,$7.95,$7.25,$9.10,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.73,$9.32,$7.25,$7.25,$7.25,
237.0,Jan-15,$7.25,$7.75,$7.25,$7.50,$8.05,$9.00,$8.23,$9.15,$9.50,$7.75,$8.05,$7.25,$7.75,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$9.00,$8.00,$7.50,$8.15,$8.00,$7.65,$7.25,$8.05,$7.25,$7.25,$8.00,$7.25,$8.38,$7.50,$8.25,$8.75,$8.10,$7.25,$9.25,$7.25,$9.00,$7.25,$8.50,$7.25,$7.25,$7.25,$7.25,$9.15,$9.47,$7.25,$8.00,$7.25,
237.0,Feb-15,$7.25,$8.75,$7.25,$7.50,$8.05,$9.00,$8.23,$9.15,$9.50,$7.75,$8.05,$7.25,$7.75,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$9.00,$8.00,$7.50,$8.15,$8.00,$7.65,$7.25,$8.05,$7.25,$7.25,$8.00,$7.25,$8.38,$7.50,$8.25,$8.75,$8.10,$7.25,$9.25,$7.25,$9.00,$7.25,$8.50,$7.25,$7.25,$7.25,$7.25,$9.15,$9.47,$7.25,$8.00,$7.25,
237.0,Mar-15,$7.25,$8.75,$7.25,$7.50,$8.05,$9.00,$8.23,$9.15,$9.50,$7.75,$8.05,$7.25,$7.75,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$9.00,$8.00,$7.50,$8.15,$8.00,$7.65,$7.25,$8.05,$7.25,$7.25,$8.00,$7.25,$8.38,$7.50,$8.25,$8.75,$8.10,$7.25,$9.25,$7.25,$9.00,$7.25,$8.50,$7.25,$7.25,$7.25,$7.25,$9.15,$9.47,$7.25,$8.00,$7.25,
237.0,Apr-15,$7.25,$8.75,$7.25,$7.50,$8.05,$9.00,$8.23,$9.15,$9.50,$7.75,$8.05,$7.25,$7.75,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$9.00,$8.00,$7.50,$8.15,$8.00,$7.65,$7.25,$8.05,$7.25,$7.25,$8.00,$7.25,$8.38,$7.50,$8.25,$8.75,$8.10,$7.25,$9.25,$7.25,$9.00,$7.25,$8.50,$7.25,$7.25,$7.25,$7.25,$9.15,$9.47,$7.25,$8.00,$7.25,
237.0,May-15,$7.25,$8.75,$7.25,$7.50,$8.05,$9.00,$8.23,$9.15,$9.50,$7.75,$8.05,$7.25,$7.75,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$9.00,$8.00,$7.50,$8.15,$8.00,$7.65,$7.25,$8.05,$7.25,$7.25,$8.00,$7.25,$8.38,$7.50,$8.25,$8.75,$8.10,$7.25,$9.25,$7.25,$9.00,$7.25,$8.50,$7.25,$7.25,$7.25,$7.25,$9.15,$9.47,$7.25,$8.00,$7.25,
237.0,Jun-15,$7.25,$8.75,$7.25,$7.50,$8.05,$9.00,$8.23,$9.15,$9.50,$8.25,$8.05,$7.25,$7.75,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$9.00,$8.00,$7.50,$8.15,$8.00,$7.65,$7.25,$8.05,$7.25,$7.25,$8.00,$7.25,$8.38,$7.50,$8.25,$8.75,$8.10,$7.25,$9.25,$7.25,$9.00,$7.25,$8.50,$7.25,$7.25,$7.25,$7.25,$9.15,$9.47,$7.25,$8.00,$7.25,
